49206782,1006510,98,16,0.0306122448979591,0.0408163265306122,3,0,0,1,0,0.45625,0.625,1,6,0,0,1.0,6,0,1,0,1,0,0.9833333333333332,0.0,1.05,0,1,1,1,99.66101694915255,0.0,1,1.05,1.0,0,1551001440,1551001440,0,0,0,0,5,1,999,1,1,1,0,0,0,1,0,0,1,1,1,1
49203330,1006510,51,8,0.0392156862745098,0.0392156862745098,1,0,0,1,0,-0.8749999999999998,0.6666666666666666,0,3,16,0,0.1578947368421052,19,0,0,0,1,0,0.3166666666666666,0.0,0.3166666666666666,0,1,1,1,161.05263157894737,0.0,1,0.3166666666666666,1.0,0,1550987882,1550987882,0,0,0,0,5,1,999,1,1,1,0,0,0,1,0,0,1,1,1,1
49187265,1006510,14,2,0.1428571428571428,0.2857142857142857,3,0,0,1,0,0.0,0.0,1,9,0,0,1.0,9,0,0,0,1,0,0.5333333333333333,0.0,0.5333333333333333,0,1,1,1,26.25,0.0,1,0.5333333333333333,1.0,0,1550930297,1550930297,0,1,0,0,5,1,999,1,1,1,0,0,1,1,0,0,0,0,1,1
208086645,1151340,17,5,0.1176470588235294,0.0588235294117647,0,0,0,1,0,1.0,1.0,1,0,0,0,0.0,0,0,0,0,1,0,0.4666666666666667,0.0,0.4666666666666667,0,1,1,1,36.42857142857143,0.0,1,0.4666666666666667,1.0,0,1761951637,1761951637,0,1,0,0,6,0,2540,1,1,1,0,0,1,1,1,0,0,0,1,1
208054537,1151340,3,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,4,0,13.366666666666667,12.45,17.433333333333334,0,1,1,1,0.2244389027431421,0.7141491395793499,0,17.433333333333334,4.0,0,1761924178,1761924178,0,1,1,0,5,0,2540,1,0,0,0,0,1,1,1,1,0,1,1,1
207660039,1151340,3,1,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,10,0,0.15,0.0,0.15,0,0,1,0,20.0,0.0,1,0.15,10.0,0,1761502878,1761502878,0,0,0,0,6,0,2535,0,1,1,0,0,1,1,1,0,1,1,1,1
121589847,535230,178,33,0.0,0.0112359550561797,0,0,0,1,0,-0.1083333333333333,0.4416666666666667,0,0,0,0,0.0,0,0,0,0,18,484,0.4166666666666667,0.0,0.4166666666666667,0,0,0,0,427.2,0.0,1,0.0008608815426997,0.0371900826446281,0,1662063497,1662063497,0,0,1,0,5,0,171,0,1,1,0,0,0,0,1,1,1,1,1,1
121586347,535230,90,18,0.0111111111111111,0.0111111111111111,0,0,0,2,0,0.4,0.8,0,2,0,0,1.0,2,1,0,0,93,0,0.1666666666666666,0.0,0.1666666666666666,0,0,1,0,540.0,0.0,1,0.1666666666666666,93.0,0,1662058155,1662058155,0,0,1,0,5,0,171,0,1,1,0,0,0,1,0,1,1,1,1,0
121583160,535230,15,3,0.1333333333333333,0.0666666666666666,0,1,0,1,0,0.0,0.0,0,1,0,0,1.0,1,0,0,0,3,0,0.7666666666666667,0.0,0.7666666666666667,0,1,1,1,19.565217391304348,0.0,1,0.7666666666666667,3.0,0,1662053907,1662053907,0,0,0,0,6,0,171,1,1,1,0,0,1,1,0,0,1,1,1,0
121577335,535230,5,1,0.0,0.0,0,0,0,1,0,-0.3,0.3,0,8,0,0,1.0,8,0,0,0,37,0,0.2833333333333333,0.0,0.2833333333333333,0,0,1,0,17.647058823529413,0.0,1,0.2833333333333333,37.0,0,1662045872,1662045872,0,0,0,0,5,0,171,0,1,1,0,0,1,1,0,0,1,1,1,0
208359896,730,9,2,0.8888888888888888,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,3,0,339.55,4.9,339.55,0,1,1,1,0.026505669268149,0.0144308643793255,0,339.55,3.0,1,1762219724,1762219724,0,1,0,0,5,0,766,1,0,0,0,1,1,1,1,0,0,0,1,0
208358825,730,20,3,0.0,0.0,0,0,0,1,0,0.0999999999999999,0.7,1,0,0,0,0.0,0,0,0,0,1,1,8.983333333333333,9.066666666666666,9.066666666666666,0,1,1,1,2.226345083487941,1.0,0,9.066666666666666,1.0,0,1762218266,1762218266,0,0,1,0,5,0,766,1,0,0,0,0,0,1,1,1,1,1,1,1
208357752,730,9,2,0.8888888888888888,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,1,0,55.3,33.05,56.583333333333336,0,1,1,1,0.162748643761302,0.5840942562592046,0,56.583333333333336,1.0,1,1762216933,1762216933,0,1,0,0,5,0,766,1,0,0,0,1,1,1,1,0,0,0,1,1
208356036,730,12,2,0.0,0.0,0,0,0,1,0,-0.2,0.4,0,0,0,0,0.0,0,0,0,0,2,2,8.033333333333333,0.5166666666666667,8.516666666666667,0,1,0,1,1.4937759336099583,0.060665362035225,0,4.258333333333334,1.0,0,1762214887,1762214887,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,1
208354988,730,14,3,0.0714285714285714,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,3,0,69.31666666666666,26.466666666666665,69.43333333333334,0,1,1,1,0.201971627795143,0.3811809889582332,0,69.43333333333334,3.0,1,1762213624,1762213624,0,1,1,0,5,0,766,1,0,0,0,0,1,1,1,1,0,1,1,0
208354353,730,9,2,0.0,0.0,0,0,0,1,0,0.0999999999999999,0.7,1,0,0,0,0.0,0,0,0,0,1,1,0.5666666666666667,0.5666666666666667,0.5666666666666667,0,1,1,1,15.882352941176473,1.0,1,0.5666666666666667,1.0,0,1762212871,1762212871,0,1,0,0,6,0,766,1,1,1,0,0,1,1,1,0,0,0,1,1
208354054,730,4,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,1,6.116666666666666,1.4,6.45,0,1,1,1,0.6539509536784741,0.2170542635658914,0,6.45,1.0,0,1762212548,1762212548,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,1
208353306,730,10,2,0.1,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,3,0,1579.8666666666666,14.583333333333334,1579.9,0,1,1,1,0.0063296480715672,0.0092305420174272,0,1579.9,3.0,1,1762211724,1762211724,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208349481,730,2,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,12.483333333333333,10.083333333333334,12.483333333333333,0,1,1,1,0.1602136181575434,0.8077436582109481,0,12.483333333333333,2.0,0,1762207714,1762207714,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,1
208346489,730,16,3,0.75,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,4,16.916666666666668,5.666666666666667,17.483333333333334,0,1,0,1,0.9458128078817734,0.3241182078169685,0,4.370833333333334,0.25,0,1762204811,1762204811,0,0,0,0,5,0,766,1,0,0,0,1,1,0,1,0,1,1,1,1
208345744,730,4,1,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,1,0,35.766666666666666,29.73333333333333,35.766666666666666,0,1,1,1,0.1118359739049394,0.8313140726933831,0,35.766666666666666,1.0,1,1762204138,1762204138,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208345403,730,14,3,0.0714285714285714,0.0,0,0,0,1,0,0.3,0.35,1,0,0,0,0.0,0,0,1,0,1,0,65.65,0.0166666666666666,65.65,0,1,1,1,0.2132520944402132,0.0002538715410002,0,65.65,1.0,1,1762203837,1762203837,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208345242,730,4,1,0.0,0.0,0,0,0,1,0,1.0,0.3,1,0,0,0,0.0,0,0,0,0,1,0,276.9166666666667,121.2,278.9833333333333,0,1,1,1,0.0144447788143244,0.434434554035486,0,278.9833333333333,1.0,1,1762203700,1762203700,0,1,1,0,5,0,766,1,0,0,0,0,1,1,1,1,0,1,1,0
208343856,730,13,3,0.0,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,1,1,151.23333333333332,34.55,151.23333333333332,0,1,1,1,0.0859598853868194,0.2284549261626625,0,151.23333333333332,1.0,1,1762202482,1762202482,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208342643,730,16,4,0.0625,0.0,0,0,0,1,0,-0.4,0.4,0,0,0,0,0.0,0,0,0,0,1,0,79.45,45.583333333333336,81.55,0,1,1,1,0.2013845185651352,0.5589617821377478,0,81.55,1.0,1,1762201337,1762201337,0,1,1,0,5,0,766,1,0,0,0,0,1,1,1,1,0,1,1,0
208341813,730,9,2,0.8888888888888888,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,1,0,211.55,34.5,211.7,0,1,1,1,0.0425431340108721,0.1629664619744922,0,211.7,1.0,1,1762200635,1762200635,0,1,0,0,5,0,766,1,0,0,0,1,1,1,1,0,0,0,1,0
208341582,730,3,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,1480.1666666666667,2.9,1480.1666666666667,0,1,1,1,0.0020267987839207,0.0019592388244567,0,1480.1666666666667,1.0,1,1762200450,1762200450,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,1
208340915,730,1,1,1.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,6,0,3.8,2.283333333333333,4.266666666666667,0,0,1,1,0.2631578947368421,0.53515625,0,4.266666666666667,6.0,0,1762199853,1762199853,0,0,0,0,5,0,766,0,0,0,0,1,1,1,1,0,1,1,1,1
208340394,730,14,3,0.8571428571428571,0.0,0,0,0,1,0,0.0274999999999999,0.6225,1,0,0,0,0.0,0,0,0,0,1,0,68.45,21.7,69.5,0,1,1,1,0.2045288531775018,0.3122302158273381,0,69.5,1.0,1,1762199435,1762199435,0,0,1,0,7,0,766,1,0,0,0,1,1,1,1,1,1,1,1,0
208338507,730,5,1,0.8,0.2,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,4,47.55,1.0166666666666666,48.05,0,1,0,1,0.1051524710830704,0.0211585154353104,0,12.0125,0.25,1,1762197849,1762197849,0,0,0,0,5,0,766,1,0,0,0,1,1,0,1,0,1,1,1,0
208337051,730,9,2,0.8888888888888888,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,312.8833333333333,2.5,312.8833333333333,0,1,1,1,0.0287647152825866,0.0079901986896074,0,312.8833333333333,1.0,1,1762196617,1762196617,0,1,0,0,5,0,766,1,0,0,0,1,1,1,1,0,0,0,1,0
208335116,730,6,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,20.48333333333333,10.3,20.48333333333333,0,1,1,1,0.2929210740439381,0.5028478437754272,0,20.48333333333333,1.0,1,1762194908,1762194908,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,1
208334634,730,9,2,0.2222222222222222,0.0,0,0,0,1,0,0.3,0.35,1,0,0,0,0.0,0,0,1,0,1,0,501.55,51.75,505.0833333333333,0,1,1,1,0.0179443724454192,0.1024583402078865,0,505.0833333333333,1.0,1,1762194489,1762194489,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208333345,730,14,3,0.0714285714285714,0.0,0,0,0,1,0,0.3,0.35,1,0,0,0,0.0,0,0,1,0,1,0,359.76666666666665,16.183333333333334,361.05,0,1,1,1,0.0389141109978689,0.0448229700410838,0,361.05,1.0,1,1762193381,1762193381,0,1,1,0,5,0,766,1,0,0,0,0,1,1,1,1,0,1,1,0
208327997,730,9,2,0.2222222222222222,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,1,0,160.6,3.6666666666666665,161.2,0,1,1,1,0.0560398505603985,0.0227460711331679,0,161.2,1.0,1,1762188823,1762188823,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208326970,730,11,2,0.0,0.0,0,0,0,1,0,0.3,0.35,1,0,0,0,0.0,0,0,1,0,2,1,281.85,32.85,282.03333333333336,0,1,1,1,0.0390278516941635,0.11647559390143,0,282.03333333333336,2.0,1,1762187876,1762187876,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208326314,730,11,2,0.7272727272727273,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,14.116666666666667,7.65,15.633333333333333,0,1,1,1,0.7792207792207791,0.4893390191897655,0,15.633333333333333,1.0,0,1762187298,1762187298,0,0,0,0,6,0,766,1,0,0,0,1,1,1,1,0,1,1,1,1
208325531,730,60,11,0.0,0.0,0,0,0,1,0,0.8,0.75,1,0,0,0,0.0,0,0,0,0,1,0,5.916666666666667,6.383333333333334,6.5,0,1,1,1,10.140845070422534,0.982051282051282,0,6.5,1.0,0,1762186567,1762186567,0,0,1,0,5,0,766,1,0,0,0,0,0,1,1,1,1,1,1,0
208323754,730,2,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,1158.3,10.266666666666667,1160.7,0,1,1,1,0.001726668393335,0.0088452370695844,0,1160.7,1.0,1,1762185010,1762185010,0,0,0,0,5,0,766,1,0,0,0,0,1,1,1,0,1,1,1,0
208320166,730,122,22,0.0,0.0,0,0,0,1,0,0.2,0.9,1,0,0,0,0.0,0,0,1,1,1,0,11.483333333333333,13.45,13.45,0,1,1,1,10.624092888243831,1.0,0,13.45,1.0,0,1762181870,1762181870,0,0,1,0,6,0,766,1,0,0,1,0,0,1,1,1,1,1,1,0
208316154,730,4,1,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,1,0,56.75,28.28333333333333,58.833333333333336,0,1,1,1,0.0704845814977973,0.4807365439093484,0,58.833333333333336,1.0,1,1762178294,1762178294,0,0,1,0,6,0,766,1,0,0,0,0,1,1,1,1,1,1,1,0
208324783,570,2,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,2,1.3833333333333333,0.0,1.3833333333333333,0,1,0,1,1.4457831325301205,0.0,1,0.6916666666666667,1.0,0,1762185935,1762185935,0,0,0,0,6,0,884,1,0,1,0,0,1,1,1,0,1,1,1,1
208314985,570,9,2,0.8888888888888888,0.0,0,0,0,1,0,-0.3458333333333333,0.4708333333333333,0,0,0,0,0.0,0,0,0,0,1,0,73.96666666666667,13.45,73.96666666666667,0,1,1,1,0.1216764308246958,0.1818386660657953,0,73.96666666666667,1.0,1,1762177168,1762177168,0,0,0,0,6,0,884,1,0,0,0,1,1,1,1,0,1,1,1,0
208312107,570,378,64,0.0185185185185185,0.0317460317460317,0,2,0,1,0,0.2086946386946387,0.5667965367965369,1,0,0,0,0.0,0,0,1,0,1,0,0.8666666666666667,0.0,0.8666666666666667,0,1,1,1,436.1538461538461,0.0,1,0.8666666666666667,1.0,0,1762174221,1762174221,0,0,0,0,7,0,883,1,1,1,1,0,0,1,1,0,1,1,1,1
208304085,570,416,65,0.0144230769230769,0.0216346153846153,0,0,0,1,0,-0.0568181818181818,0.5496170496170496,1,0,0,0,0.0,0,0,0,0,1,0,0.6,0.0,0.6,0,1,1,1,693.3333333333334,0.0,1,0.6,1.0,0,1762164234,1762164234,0,0,1,0,7,0,883,1,1,1,0,0,0,1,1,1,1,1,1,0
208295294,570,8,1,0.0,0.0,0,0,0,1,0,-1.0,1.0,0,0,0,0,0.0,0,0,0,1,8,0,0.25,0.25,0.25,0,0,1,1,32.0,1.0,1,0.25,8.0,0,1762150434,1762150434,0,0,0,0,6,0,883,0,1,1,0,0,1,1,1,0,1,1,1,1
208292438,570,15,3,0.0,0.2,0,0,0,1,0,0.5,1.0,1,0,0,0,0.0,0,0,0,0,1,1,861.5666666666667,20.816666666666663,865.65,0,1,1,1,0.0174101443107517,0.0240474402664664,0,865.65,1.0,1,1762145897,1762145897,0,0,1,0,6,0,883,1,0,0,0,0,1,1,1,1,1,1,1,0
208268062,570,5,1,0.2,0.0,0,0,0,1,0,0.0,0.0,1,0,1,0,0.0,1,0,0,0,1,0,0.1166666666666666,0.1166666666666666,0.1166666666666666,0,1,1,1,42.85714285714285,1.0,1,0.1166666666666666,1.0,0,1762119280,1762119280,0,0,0,0,6,0,883,1,1,1,0,0,1,1,0,0,1,1,1,1
208247500,570,8,2,0.375,0.0,0,0,0,1,0,0.1,0.2,1,0,0,0,0.0,0,0,0,0,3,0,202.41666666666663,0.0,202.41666666666663,0,1,1,1,0.0395224372169617,0.0,0,202.41666666666663,3.0,1,1762106187,1762106187,0,0,0,0,6,0,883,1,0,0,0,1,1,1,1,0,1,1,1,0
208246466,570,11,2,0.6363636363636364,0.0909090909090909,1,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,1,19.85,13.633333333333333,22.25,0,1,1,1,0.5541561712846347,0.6127340823970038,0,22.25,1.0,0,1762105418,1762105418,0,0,0,0,6,0,883,1,0,0,0,1,1,1,1,0,1,1,1,1
208245480,570,8,2,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,1,0,0.2,0.2,0.2,0,1,1,1,40.0,1.0,1,0.2,1.0,0,1762104653,1762104653,0,0,0,0,7,0,883,1,1,1,0,0,1,1,1,0,1,1,1,0
208229224,570,10,2,0.1,0.1,1,0,0,1,0,0.0499999999999999,0.7,1,0,0,0,0.0,0,0,0,0,3,0,0.6333333333333333,1.3166666666666669,1.3166666666666669,0,1,1,1,15.789473684210527,1.0,1,1.3166666666666669,3.0,0,1762092799,1762092799,0,0,1,0,8,0,883,1,1,1,0,0,1,1,1,1,1,1,1,1
208206486,570,4,1,0.0,0.0,0,0,0,1,0,0.6,1.0,1,0,0,0,0.0,0,0,0,0,1,0,2919.6666666666665,8.716666666666667,2921.5333333333333,0,1,1,1,0.0013700194086082,0.0029835930903863,0,2921.5333333333333,1.0,1,1762071407,1762071407,0,0,1,0,6,0,882,1,0,0,0,0,1,1,1,1,1,1,1,1
208179701,570,31,5,0.032258064516129,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,0.6666666666666666,0.0,0.6666666666666666,0,1,1,1,46.5,0.0,1,0.6666666666666666,2.0,0,1762040870,1762040870,0,0,0,0,6,0,882,1,1,1,0,0,0,1,1,0,1,1,1,1
208166740,570,5,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,3,0,604.9333333333333,0.0,604.9333333333333,0,1,1,1,0.0082653735948864,0.0,0,604.9333333333333,3.0,1,1762029953,1762029953,0,0,0,0,5,0,882,1,0,0,0,0,1,1,1,0,1,1,1,0
208166557,570,7,1,0.0,0.0,0,0,0,1,0,0.1,1.0,1,0,0,0,0.0,0,0,0,0,2,2,5.3,7.416666666666667,7.416666666666667,0,1,0,1,1.3207547169811322,1.0,0,3.7083333333333335,1.0,0,1762029814,1762029814,0,0,0,0,5,0,882,1,0,0,0,0,1,1,1,0,1,1,1,1
208165913,570,19,3,0.0526315789473684,0.0526315789473684,0,0,0,1,0,-0.5,1.0,1,0,0,0,0.0,0,1,0,0,3,0,1297.3666666666666,80.66666666666667,1318.9166666666667,0,1,1,1,0.0146450502299529,0.0611613066279143,0,1318.9166666666667,3.0,1,1762029335,1762029335,0,0,0,0,5,0,882,1,0,0,0,0,1,1,1,0,1,1,1,0
208164475,570,1,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,3,0,0.0833333333333333,0.0,0.0833333333333333,0,1,1,1,10.0,0.0,1,0.0833333333333333,3.0,0,1762028251,1762028251,0,0,0,0,7,0,882,1,1,1,0,0,1,1,1,0,1,1,1,1
208151251,570,15,3,0.0,0.0666666666666666,0,0,0,1,0,0.1,1.0,1,0,0,0,0.0,0,0,0,0,1,0,7552.066666666667,30.816666666666663,7555.183333333333,0,1,1,1,0.0019862112799145,0.0040788774152844,0,7555.183333333333,1.0,1,1762018337,1762018337,0,0,1,0,6,0,882,1,0,0,0,0,1,1,1,1,1,1,1,0
208149605,570,6,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,44.66666666666666,0.2,44.88333333333333,0,1,1,1,0.1343283582089552,0.0044559970293353,0,44.88333333333333,1.0,1,1762017144,1762017144,0,0,0,0,5,0,882,1,0,0,0,0,1,1,1,0,1,1,1,0
208146966,570,7,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,730.4833333333333,0.0,730.4833333333333,0,1,1,1,0.0095826963882361,0.0,0,730.4833333333333,1.0,1,1762015217,1762015217,0,0,0,0,5,0,882,1,0,0,0,0,1,1,1,0,1,1,1,0
208144858,570,91,13,0.0439560439560439,0.0439560439560439,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,1,1,1,0,3535.733333333333,30.666666666666668,3536.75,0,1,1,1,0.0257372350856022,0.0086708607242996,0,3536.75,1.0,1,1762013637,1762013685,1,0,0,0,5,0,882,1,0,0,1,0,0,1,1,0,1,1,1,0
208125196,570,56,9,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,5282.933333333333,45.86666666666667,5293.25,0,1,1,1,0.0106001716218262,0.0086651238212188,0,5293.25,1.0,1,1761997988,1761997988,0,0,1,0,5,0,881,1,0,0,0,0,0,1,1,1,1,1,1,0
208124842,570,55,12,0.0363636363636363,0.0363636363636363,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,1,1,1,0,411.45,21.4,420.65,0,1,1,1,0.1336735933892332,0.050873647925829,0,420.65,1.0,1,1761997670,1761997670,0,0,0,0,5,0,881,1,0,0,1,0,0,1,1,0,1,1,1,0
208122101,570,4,1,1.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,284.68333333333334,50.78333333333333,298.28333333333336,0,1,1,1,0.0140506996077513,0.1702519975414873,0,298.28333333333336,1.0,1,1761994866,1761994866,0,0,0,0,6,0,881,1,0,0,0,1,1,1,1,0,1,1,1,0
208121192,570,6,1,0.6666666666666666,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,1,0,5596.4,15.0,5599.183333333333,0,1,1,1,0.0010721177900078,0.0026789621105458,0,5599.183333333333,1.0,1,1761993888,1761993888,0,0,0,0,6,0,881,1,0,0,0,1,1,1,1,0,1,1,1,1
