branch,auc_mean,auc_std,pr_mean,pr_std,train_s,test_s
0,0.9128003003003002,0.006455583431443135,0.0588565843656416,0.004233643279459944,18.285171906153362,14.617285060882569
2,0.9108108108108108,0.010501390294481747,0.058410154993773604,0.005919806374766337,15.294818655649822,15.420495144526164
4,0.9078453453453456,0.010547313301972316,0.0563369897795049,0.00617404991534383,17.616892989476522,14.217917505900065
